age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,Customer_ID,Transaction_Date,Transaction_Amount,Subscription_Status
33,services,married,secondary,no,790,yes,no,unknown,5,may,391,1,-1,0,unknown,no,63,2023-05-22,103.35,no
33,services,married,secondary,no,790,yes,no,unknown,5,may,391,1,-1,0,unknown,no,63,2023-12-13,97.12,no
49,blue-collar,married,unknown,no,154,yes,no,unknown,5,may,357,1,-1,0,unknown,no,64,2023-04-27,12.32,no
49,blue-collar,married,unknown,no,154,yes,no,unknown,5,may,357,1,-1,0,unknown,no,64,2023-11-19,15.19,no
49,blue-collar,married,unknown,no,154,yes,no,unknown,5,may,357,1,-1,0,unknown,no,64,2024-09-16,17.41,no
49,blue-collar,married,unknown,no,154,yes,no,unknown,5,may,357,1,-1,0,unknown,no,64,2024-09-14,15.78,no
51,management,married,tertiary,no,6530,yes,no,unknown,5,may,91,1,-1,0,unknown,no,65,2023-04-16,755.65,no
51,management,married,tertiary,no,6530,yes,no,unknown,5,may,91,1,-1,0,unknown,no,65,2024-03-29,531.46,no
60,retired,married,tertiary,no,100,no,no,unknown,5,may,528,1,-1,0,unknown,no,66,2024-06-30,5.19,no
60,retired,married,tertiary,no,100,no,no,unknown,5,may,528,1,-1,0,unknown,no,66,2023-07-06,6.44,no
60,retired,married,tertiary,no,100,no,no,unknown,5,may,528,1,-1,0,unknown,no,66,2024-05-18,9.35,no
60,retired,married,tertiary,no,100,no,no,unknown,5,may,528,1,-1,0,unknown,no,66,2023-04-23,13.6,no
60,retired,married,tertiary,no,100,no,no,unknown,5,may,528,1,-1,0,unknown,no,66,2024-11-13,10.49,no
59,management,divorced,tertiary,no,59,yes,no,unknown,5,may,273,1,-1,0,unknown,no,67,2024-08-12,4.41,no
59,management,divorced,tertiary,no,59,yes,no,unknown,5,may,273,1,-1,0,unknown,no,67,2024-06-11,5.28,no
59,management,divorced,tertiary,no,59,yes,no,unknown,5,may,273,1,-1,0,unknown,no,67,2023-07-03,3.93,no
59,management,divorced,tertiary,no,59,yes,no,unknown,5,may,273,1,-1,0,unknown,no,67,2024-06-09,7.07,no
55,technician,married,secondary,no,1205,yes,no,unknown,5,may,158,2,-1,0,unknown,no,68,2024-02-23,169.25,no
55,technician,married,secondary,no,1205,yes,no,unknown,5,may,158,2,-1,0,unknown,no,68,2023-10-18,171.96,no
55,technician,married,secondary,no,1205,yes,no,unknown,5,may,158,2,-1,0,unknown,no,68,2024-07-21,144.81,no
55,technician,married,secondary,no,1205,yes,no,unknown,5,may,158,2,-1,0,unknown,no,68,2023-08-06,136.94,no
35,blue-collar,single,secondary,no,12223,yes,yes,unknown,5,may,177,1,-1,0,unknown,no,69,2023-03-12,1813.0,no
35,blue-collar,single,secondary,no,12223,yes,yes,unknown,5,may,177,1,-1,0,unknown,no,69,2024-05-18,1251.25,no
57,blue-collar,married,secondary,no,5935,yes,yes,unknown,5,may,258,1,-1,0,unknown,no,70,2024-09-13,597.66,no
57,blue-collar,married,secondary,no,5935,yes,yes,unknown,5,may,258,1,-1,0,unknown,no,70,2023-07-15,812.83,no
57,blue-collar,married,secondary,no,5935,yes,yes,unknown,5,may,258,1,-1,0,unknown,no,70,2024-12-16,720.92,no
31,services,married,secondary,no,25,yes,yes,unknown,5,may,172,1,-1,0,unknown,no,71,2024-12-29,3.45,no
31,services,married,secondary,no,25,yes,yes,unknown,5,may,172,1,-1,0,unknown,no,71,2023-12-06,1.78,no
31,services,married,secondary,no,25,yes,yes,unknown,5,may,172,1,-1,0,unknown,no,71,2024-05-01,3.67,no
54,management,married,secondary,no,282,yes,yes,unknown,5,may,154,1,-1,0,unknown,no,72,2023-02-12,42.07,no
54,management,married,secondary,no,282,yes,yes,unknown,5,may,154,1,-1,0,unknown,no,72,2023-01-03,29.21,no
54,management,married,secondary,no,282,yes,yes,unknown,5,may,154,1,-1,0,unknown,no,72,2024-04-08,31.58,no
54,management,married,secondary,no,282,yes,yes,unknown,5,may,154,1,-1,0,unknown,no,72,2023-05-18,19.63,no
55,blue-collar,married,primary,no,23,yes,no,unknown,5,may,291,1,-1,0,unknown,no,73,2023-09-23,1.8,no
55,blue-collar,married,primary,no,23,yes,no,unknown,5,may,291,1,-1,0,unknown,no,73,2024-08-07,2.13,no
55,blue-collar,married,primary,no,23,yes,no,unknown,5,may,291,1,-1,0,unknown,no,73,2023-03-29,2.94,no
55,blue-collar,married,primary,no,23,yes,no,unknown,5,may,291,1,-1,0,unknown,no,73,2023-03-22,2.81,no
55,blue-collar,married,primary,no,23,yes,no,unknown,5,may,291,1,-1,0,unknown,no,73,2024-12-17,1.43,no
43,technician,married,secondary,no,1937,yes,no,unknown,5,may,181,1,-1,0,unknown,no,74,2023-12-24,188.44,no
43,technician,married,secondary,no,1937,yes,no,unknown,5,may,181,1,-1,0,unknown,no,74,2023-02-08,250.61,no
43,technician,married,secondary,no,1937,yes,no,unknown,5,may,181,1,-1,0,unknown,no,74,2023-06-10,128.53,no
53,technician,married,secondary,no,384,yes,no,unknown,5,may,176,1,-1,0,unknown,no,75,2024-05-29,56.96,no
53,technician,married,secondary,no,384,yes,no,unknown,5,may,176,1,-1,0,unknown,no,75,2024-08-26,26.59,no
53,technician,married,secondary,no,384,yes,no,unknown,5,may,176,1,-1,0,unknown,no,75,2024-11-23,38.36,no
44,blue-collar,married,secondary,no,582,no,yes,unknown,5,may,211,1,-1,0,unknown,no,76,2023-09-28,41.82,no
44,blue-collar,married,secondary,no,582,no,yes,unknown,5,may,211,1,-1,0,unknown,no,76,2024-11-12,39.37,no
44,blue-collar,married,secondary,no,582,no,yes,unknown,5,may,211,1,-1,0,unknown,no,76,2023-06-03,37.05,no
44,blue-collar,married,secondary,no,582,no,yes,unknown,5,may,211,1,-1,0,unknown,no,76,2024-08-03,68.06,no
44,blue-collar,married,secondary,no,582,no,yes,unknown,5,may,211,1,-1,0,unknown,no,76,2023-07-05,81.79,no
55,services,divorced,secondary,no,91,no,no,unknown,5,may,349,1,-1,0,unknown,no,77,2023-07-11,11.43,no
55,services,divorced,secondary,no,91,no,no,unknown,5,may,349,1,-1,0,unknown,no,77,2023-04-29,5.91,no
55,services,divorced,secondary,no,91,no,no,unknown,5,may,349,1,-1,0,unknown,no,77,2024-02-14,5.6,no
49,services,divorced,secondary,no,0,yes,yes,unknown,5,may,272,1,-1,0,unknown,no,78,2023-12-29,64.4,no
49,services,divorced,secondary,no,0,yes,yes,unknown,5,may,272,1,-1,0,unknown,no,78,2023-07-23,96.32,no
49,services,divorced,secondary,no,0,yes,yes,unknown,5,may,272,1,-1,0,unknown,no,78,2023-10-20,118.72,no
49,services,divorced,secondary,no,0,yes,yes,unknown,5,may,272,1,-1,0,unknown,no,78,2024-04-03,130.29,no
55,services,divorced,secondary,yes,1,yes,no,unknown,5,may,208,1,-1,0,unknown,no,79,2024-06-25,0.06,no
55,services,divorced,secondary,yes,1,yes,no,unknown,5,may,208,1,-1,0,unknown,no,79,2023-08-07,0.09,no
45,admin.,single,secondary,no,206,yes,no,unknown,5,may,193,1,-1,0,unknown,no,80,2023-09-09,25.76,no
45,admin.,single,secondary,no,206,yes,no,unknown,5,may,193,1,-1,0,unknown,no,80,2024-01-17,26.69,no
45,admin.,single,secondary,no,206,yes,no,unknown,5,may,193,1,-1,0,unknown,no,80,2023-08-25,13.67,no
45,admin.,single,secondary,no,206,yes,no,unknown,5,may,193,1,-1,0,unknown,no,80,2024-01-03,10.99,no
45,admin.,single,secondary,no,206,yes,no,unknown,5,may,193,1,-1,0,unknown,no,80,2024-12-07,26.78,no
47,services,divorced,secondary,no,164,no,no,unknown,5,may,212,1,-1,0,unknown,no,81,2023-12-09,8.61,no
47,services,divorced,secondary,no,164,no,no,unknown,5,may,212,1,-1,0,unknown,no,81,2024-12-26,10.3,no
42,technician,single,secondary,no,690,yes,no,unknown,5,may,20,1,-1,0,unknown,no,82,2024-09-03,64.82,no
42,technician,single,secondary,no,690,yes,no,unknown,5,may,20,1,-1,0,unknown,no,82,2023-03-06,37.86,no
59,admin.,married,secondary,no,2343,yes,no,unknown,5,may,1042,1,-1,0,unknown,yes,83,2024-12-26,165.47,yes
59,admin.,married,secondary,no,2343,yes,no,unknown,5,may,1042,1,-1,0,unknown,yes,83,2024-06-03,236.71,yes
59,admin.,married,secondary,no,2343,yes,no,unknown,5,may,1042,1,-1,0,unknown,yes,83,2023-10-13,280.45,yes
59,admin.,married,secondary,no,2343,yes,no,unknown,5,may,1042,1,-1,0,unknown,yes,83,2023-10-26,247.94,yes
46,self-employed,married,tertiary,no,137,yes,yes,unknown,5,may,246,1,-1,0,unknown,no,84,2023-07-15,11.98,no
46,self-employed,married,tertiary,no,137,yes,yes,unknown,5,may,246,1,-1,0,unknown,no,84,2023-10-30,7.0,no
46,self-employed,married,tertiary,no,137,yes,yes,unknown,5,may,246,1,-1,0,unknown,no,84,2024-09-29,17.37,no
46,self-employed,married,tertiary,no,137,yes,yes,unknown,5,may,246,1,-1,0,unknown,no,84,2023-12-07,11.0,no
51,blue-collar,married,primary,no,173,yes,no,unknown,5,may,529,2,-1,0,unknown,no,85,2024-08-31,25.05,no
51,blue-collar,married,primary,no,173,yes,no,unknown,5,may,529,2,-1,0,unknown,no,85,2024-08-14,14.59,no
51,blue-collar,married,primary,no,173,yes,no,unknown,5,may,529,2,-1,0,unknown,no,85,2023-05-24,18.93,no
56,admin.,married,secondary,no,45,no,no,unknown,5,may,1467,1,-1,0,unknown,yes,86,2024-07-20,4.24,yes
56,admin.,married,secondary,no,45,no,no,unknown,5,may,1467,1,-1,0,unknown,yes,86,2023-12-31,3.24,yes
56,admin.,married,secondary,no,45,no,no,unknown,5,may,1467,1,-1,0,unknown,yes,86,2024-09-19,2.89,yes
56,admin.,married,secondary,no,45,no,no,unknown,5,may,1467,1,-1,0,unknown,yes,86,2023-07-29,5.48,yes
41,technician,married,secondary,no,1270,yes,no,unknown,5,may,1389,1,-1,0,unknown,yes,87,2024-08-26,189.57,yes
41,technician,married,secondary,no,1270,yes,no,unknown,5,may,1389,1,-1,0,unknown,yes,87,2023-10-21,69.57,yes
46,management,divorced,secondary,no,16,yes,yes,unknown,5,may,188,2,-1,0,unknown,no,88,2023-02-27,1.81,no
46,management,divorced,secondary,no,16,yes,yes,unknown,5,may,188,2,-1,0,unknown,no,88,2024-07-07,0.96,no
46,management,divorced,secondary,no,16,yes,yes,unknown,5,may,188,2,-1,0,unknown,no,88,2023-01-20,0.87,no
46,management,divorced,secondary,no,16,yes,yes,unknown,5,may,188,2,-1,0,unknown,no,88,2023-05-05,2.35,no
57,retired,married,secondary,no,486,yes,no,unknown,5,may,180,2,-1,0,unknown,no,89,2024-09-17,71.49,no
57,retired,married,secondary,no,486,yes,no,unknown,5,may,180,2,-1,0,unknown,no,89,2023-09-03,25.99,no
42,management,single,secondary,no,50,no,no,unknown,5,may,48,1,-1,0,unknown,no,90,2024-08-29,6.18,no
42,management,single,secondary,no,50,no,no,unknown,5,may,48,1,-1,0,unknown,no,90,2024-08-16,2.78,no
42,management,single,secondary,no,50,no,no,unknown,5,may,48,1,-1,0,unknown,no,90,2023-06-23,3.85,no
42,management,single,secondary,no,50,no,no,unknown,5,may,48,1,-1,0,unknown,no,90,2023-04-22,7.0,no
30,technician,married,secondary,no,152,yes,yes,unknown,5,may,213,2,-1,0,unknown,no,91,2023-03-20,21.53,no
30,technician,married,secondary,no,152,yes,yes,unknown,5,may,213,2,-1,0,unknown,no,91,2023-12-22,8.75,no
30,technician,married,secondary,no,152,yes,yes,unknown,5,may,213,2,-1,0,unknown,no,91,2023-09-13,19.59,no
30,technician,married,secondary,no,152,yes,yes,unknown,5,may,213,2,-1,0,unknown,no,91,2023-08-14,11.93,no
60,admin.,married,secondary,no,290,yes,no,unknown,5,may,583,1,-1,0,unknown,no,92,2023-06-08,34.34,no
60,admin.,married,secondary,no,290,yes,no,unknown,5,may,583,1,-1,0,unknown,no,92,2024-04-11,15.9,no
60,admin.,married,secondary,no,290,yes,no,unknown,5,may,583,1,-1,0,unknown,no,92,2023-02-14,26.28,no
60,blue-collar,married,unknown,no,54,yes,no,unknown,5,may,221,1,-1,0,unknown,no,93,2023-02-24,6.72,no
60,blue-collar,married,unknown,no,54,yes,no,unknown,5,may,221,1,-1,0,unknown,no,93,2024-06-02,4.14,no
60,blue-collar,married,unknown,no,54,yes,no,unknown,5,may,221,1,-1,0,unknown,no,93,2023-01-07,4.15,no
60,blue-collar,married,unknown,no,54,yes,no,unknown,5,may,221,1,-1,0,unknown,no,93,2024-12-17,7.18,no
57,entrepreneur,divorced,secondary,no,-37,no,no,unknown,5,may,173,1,-1,0,unknown,no,94,2024-05-17,139.78,no
57,entrepreneur,divorced,secondary,no,-37,no,no,unknown,5,may,173,1,-1,0,unknown,no,94,2023-01-04,105.08,no
57,entrepreneur,divorced,secondary,no,-37,no,no,unknown,5,may,173,1,-1,0,unknown,no,94,2024-12-06,78.51,no
57,entrepreneur,divorced,secondary,no,-37,no,no,unknown,5,may,173,1,-1,0,unknown,no,94,2023-12-18,147.35,no
57,entrepreneur,divorced,secondary,no,-37,no,no,unknown,5,may,173,1,-1,0,unknown,no,94,2024-08-21,129.35,no
36,management,married,tertiary,no,101,yes,yes,unknown,5,may,426,1,-1,0,unknown,no,95,2023-08-05,12.43,no
36,management,married,tertiary,no,101,yes,yes,unknown,5,may,426,1,-1,0,unknown,no,95,2024-05-23,14.02,no
36,management,married,tertiary,no,101,yes,yes,unknown,5,may,426,1,-1,0,unknown,no,95,2023-02-10,10.62,no
36,management,married,tertiary,no,101,yes,yes,unknown,5,may,426,1,-1,0,unknown,no,95,2023-09-17,14.27,no
36,management,married,tertiary,no,101,yes,yes,unknown,5,may,426,1,-1,0,unknown,no,95,2023-12-25,14.91,no
55,blue-collar,married,secondary,no,383,no,no,unknown,5,may,287,1,-1,0,unknown,no,96,2024-11-19,45.0,no
55,blue-collar,married,secondary,no,383,no,no,unknown,5,may,287,1,-1,0,unknown,no,96,2023-11-12,23.15,no
55,blue-collar,married,secondary,no,383,no,no,unknown,5,may,287,1,-1,0,unknown,no,96,2024-01-27,20.33,no
60,retired,married,tertiary,no,81,yes,no,unknown,5,may,101,1,-1,0,unknown,no,97,2024-02-13,4.8,no
60,retired,married,tertiary,no,81,yes,no,unknown,5,may,101,1,-1,0,unknown,no,97,2024-11-20,5.71,no
60,retired,married,tertiary,no,81,yes,no,unknown,5,may,101,1,-1,0,unknown,no,97,2023-02-28,5.22,no
39,technician,married,secondary,no,0,yes,no,unknown,5,may,203,1,-1,0,unknown,no,98,2023-03-25,65.58,no
39,technician,married,secondary,no,0,yes,no,unknown,5,may,203,1,-1,0,unknown,no,98,2023-01-16,129.98,no
46,management,married,tertiary,no,229,yes,no,unknown,5,may,197,1,-1,0,unknown,no,99,2023-07-10,14.24,no
46,management,married,tertiary,no,229,yes,no,unknown,5,may,197,1,-1,0,unknown,no,99,2023-12-05,29.54,no
44,blue-collar,married,secondary,no,-674,yes,no,unknown,5,may,257,1,-1,0,unknown,no,100,2024-05-14,125.04,no
44,blue-collar,married,secondary,no,-674,yes,no,unknown,5,may,257,1,-1,0,unknown,no,100,2024-01-23,144.85,no
44,blue-collar,married,secondary,no,-674,yes,no,unknown,5,may,257,1,-1,0,unknown,no,100,2023-12-27,88.31,no
44,blue-collar,married,secondary,no,-674,yes,no,unknown,5,may,257,1,-1,0,unknown,no,100,2023-02-14,57.29,no
53,blue-collar,married,primary,no,90,no,no,unknown,5,may,124,1,-1,0,unknown,no,101,2023-09-05,10.33,no
53,blue-collar,married,primary,no,90,no,no,unknown,5,may,124,1,-1,0,unknown,no,101,2024-08-15,8.26,no
53,blue-collar,married,primary,no,90,no,no,unknown,5,may,124,1,-1,0,unknown,no,101,2023-11-25,10.18,no
53,blue-collar,married,primary,no,90,no,no,unknown,5,may,124,1,-1,0,unknown,no,101,2023-11-07,10.91,no
52,blue-collar,married,primary,no,128,yes,no,unknown,5,may,229,1,-1,0,unknown,no,102,2024-06-22,15.95,no
52,blue-collar,married,primary,no,128,yes,no,unknown,5,may,229,1,-1,0,unknown,no,102,2023-01-20,12.47,no
52,blue-collar,married,primary,no,128,yes,no,unknown,5,may,229,1,-1,0,unknown,no,102,2024-06-16,9.32,no
52,blue-collar,married,primary,no,128,yes,no,unknown,5,may,229,1,-1,0,unknown,no,102,2024-05-11,18.36,no
52,blue-collar,married,primary,no,128,yes,no,unknown,5,may,229,1,-1,0,unknown,no,102,2024-10-17,18.22,no
59,blue-collar,married,primary,no,179,yes,no,unknown,5,may,55,3,-1,0,unknown,no,103,2024-04-28,21.54,no
59,blue-collar,married,primary,no,179,yes,no,unknown,5,may,55,3,-1,0,unknown,no,103,2023-02-01,18.49,no
59,blue-collar,married,primary,no,179,yes,no,unknown,5,may,55,3,-1,0,unknown,no,103,2024-12-02,21.61,no
27,technician,single,tertiary,no,0,yes,no,unknown,5,may,400,1,-1,0,unknown,no,104,2023-06-30,121.06,no
27,technician,single,tertiary,no,0,yes,no,unknown,5,may,400,1,-1,0,unknown,no,104,2023-04-25,67.92,no
27,technician,single,tertiary,no,0,yes,no,unknown,5,may,400,1,-1,0,unknown,no,104,2023-04-05,71.86,no
44,blue-collar,married,secondary,no,54,yes,no,unknown,5,may,197,1,-1,0,unknown,no,105,2024-04-12,7.05,no
44,blue-collar,married,secondary,no,54,yes,no,unknown,5,may,197,1,-1,0,unknown,no,105,2023-09-08,4.21,no
44,blue-collar,married,secondary,no,54,yes,no,unknown,5,may,197,1,-1,0,unknown,no,105,2024-03-12,5.43,no
44,blue-collar,married,secondary,no,54,yes,no,unknown,5,may,197,1,-1,0,unknown,no,105,2023-01-22,6.97,no
44,blue-collar,married,secondary,no,54,yes,no,unknown,5,may,197,1,-1,0,unknown,no,105,2023-05-22,7.34,no
47,technician,married,tertiary,no,151,yes,no,unknown,5,may,190,1,-1,0,unknown,no,106,2023-01-04,20.58,no
47,technician,married,tertiary,no,151,yes,no,unknown,5,may,190,1,-1,0,unknown,no,106,2023-01-22,13.49,no
34,admin.,married,secondary,no,61,no,yes,unknown,5,may,21,1,-1,0,unknown,no,107,2023-09-05,4.76,no
34,admin.,married,secondary,no,61,no,yes,unknown,5,may,21,1,-1,0,unknown,no,107,2023-12-08,3.58,no
34,admin.,married,secondary,no,61,no,yes,unknown,5,may,21,1,-1,0,unknown,no,107,2023-04-05,6.11,no
59,retired,single,secondary,no,30,yes,no,unknown,5,may,514,1,-1,0,unknown,no,108,2023-10-15,3.25,no
59,retired,single,secondary,no,30,yes,no,unknown,5,may,514,1,-1,0,unknown,no,108,2024-10-14,1.83,no
45,management,married,tertiary,no,523,yes,no,unknown,5,may,849,2,-1,0,unknown,no,109,2024-12-04,50.94,no
45,management,married,tertiary,no,523,yes,no,unknown,5,may,849,2,-1,0,unknown,no,109,2023-10-31,41.25,no
45,management,married,tertiary,no,523,yes,no,unknown,5,may,849,2,-1,0,unknown,no,109,2023-07-06,46.51,no
45,management,married,tertiary,no,523,yes,no,unknown,5,may,849,2,-1,0,unknown,no,109,2024-07-16,67.21,no
29,services,divorced,secondary,no,31,yes,no,unknown,5,may,194,1,-1,0,unknown,no,110,2023-12-27,2.44,no
29,services,divorced,secondary,no,31,yes,no,unknown,5,may,194,1,-1,0,unknown,no,110,2024-05-18,2.92,no
29,services,divorced,secondary,no,31,yes,no,unknown,5,may,194,1,-1,0,unknown,no,110,2024-10-08,4.13,no
29,services,divorced,secondary,no,31,yes,no,unknown,5,may,194,1,-1,0,unknown,no,110,2024-05-16,2.46,no
29,services,divorced,secondary,no,31,yes,no,unknown,5,may,194,1,-1,0,unknown,no,110,2024-09-24,1.84,no
46,technician,divorced,secondary,no,79,no,no,unknown,5,may,144,1,-1,0,unknown,no,111,2024-05-17,11.22,no
46,technician,divorced,secondary,no,79,no,no,unknown,5,may,144,1,-1,0,unknown,no,111,2023-02-20,4.65,no
46,technician,divorced,secondary,no,79,no,no,unknown,5,may,144,1,-1,0,unknown,no,111,2023-03-21,9.18,no
56,self-employed,married,primary,no,-34,yes,yes,unknown,5,may,212,2,-1,0,unknown,no,112,2023-12-03,146.76,no
56,self-employed,married,primary,no,-34,yes,yes,unknown,5,may,212,2,-1,0,unknown,no,112,2024-06-27,105.32,no
36,blue-collar,married,primary,no,448,yes,no,unknown,5,may,286,1,-1,0,unknown,no,113,2023-04-07,39.41,no
36,blue-collar,married,primary,no,448,yes,no,unknown,5,may,286,1,-1,0,unknown,no,113,2024-05-18,38.65,no
36,blue-collar,married,primary,no,448,yes,no,unknown,5,may,286,1,-1,0,unknown,no,113,2023-07-21,52.8,no
36,blue-collar,married,primary,no,448,yes,no,unknown,5,may,286,1,-1,0,unknown,no,113,2024-02-22,28.13,no
36,blue-collar,married,primary,no,448,yes,no,unknown,5,may,286,1,-1,0,unknown,no,113,2023-02-13,51.37,no
59,retired,divorced,primary,no,81,yes,no,unknown,5,may,107,1,-1,0,unknown,no,114,2024-03-26,9.97,no
59,retired,divorced,primary,no,81,yes,no,unknown,5,may,107,1,-1,0,unknown,no,114,2024-06-02,6.38,no
44,blue-collar,married,secondary,no,144,yes,no,unknown,5,may,247,2,-1,0,unknown,no,115,2023-03-10,18.44,no
44,blue-collar,married,secondary,no,144,yes,no,unknown,5,may,247,2,-1,0,unknown,no,115,2023-10-24,20.5,no
44,blue-collar,married,secondary,no,144,yes,no,unknown,5,may,247,2,-1,0,unknown,no,115,2023-04-04,16.13,no
41,admin.,married,secondary,no,351,yes,no,unknown,5,may,518,1,-1,0,unknown,no,116,2024-09-04,30.2,no
41,admin.,married,secondary,no,351,yes,no,unknown,5,may,518,1,-1,0,unknown,no,116,2023-05-23,34.08,no
33,management,single,tertiary,no,-67,yes,no,unknown,5,may,364,1,-1,0,unknown,no,117,2024-08-18,113.6,no
33,management,single,tertiary,no,-67,yes,no,unknown,5,may,364,1,-1,0,unknown,no,117,2024-07-27,78.08,no
33,management,single,tertiary,no,-67,yes,no,unknown,5,may,364,1,-1,0,unknown,no,117,2024-06-05,93.25,no
59,management,divorced,tertiary,no,262,no,no,unknown,5,may,178,1,-1,0,unknown,no,118,2023-02-07,36.98,no
59,management,divorced,tertiary,no,262,no,no,unknown,5,may,178,1,-1,0,unknown,no,118,2024-09-28,30.94,no
57,technician,married,primary,no,0,no,no,unknown,5,may,98,1,-1,0,unknown,no,119,2024-10-02,111.28,no
57,technician,married,primary,no,0,no,no,unknown,5,may,98,1,-1,0,unknown,no,119,2024-01-16,55.82,no
57,technician,married,primary,no,0,no,no,unknown,5,may,98,1,-1,0,unknown,no,119,2023-08-30,74.85,no
56,technician,divorced,unknown,no,56,yes,no,unknown,5,may,439,1,-1,0,unknown,no,120,2024-01-05,3.58,no
56,technician,divorced,unknown,no,56,yes,no,unknown,5,may,439,1,-1,0,unknown,no,120,2023-07-01,7.06,no
51,blue-collar,married,secondary,no,26,yes,no,unknown,5,may,79,1,-1,0,unknown,no,121,2024-02-05,2.26,no
51,blue-collar,married,secondary,no,26,yes,no,unknown,5,may,79,1,-1,0,unknown,no,121,2023-01-17,2.35,no
51,blue-collar,married,secondary,no,26,yes,no,unknown,5,may,79,1,-1,0,unknown,no,121,2024-12-02,3.74,no
51,blue-collar,married,secondary,no,26,yes,no,unknown,5,may,79,1,-1,0,unknown,no,121,2023-05-08,3.72,no
34,admin.,married,unknown,no,3,yes,no,unknown,5,may,120,3,-1,0,unknown,no,122,2023-04-10,0.16,no
34,admin.,married,unknown,no,3,yes,no,unknown,5,may,120,3,-1,0,unknown,no,122,2023-11-18,0.24,no
43,services,married,secondary,no,41,yes,yes,unknown,5,may,127,2,-1,0,unknown,no,123,2024-12-24,5.88,no
43,services,married,secondary,no,41,yes,yes,unknown,5,may,127,2,-1,0,unknown,no,123,2024-09-23,3.26,no
52,technician,married,tertiary,no,7,no,yes,unknown,5,may,175,1,-1,0,unknown,no,124,2023-01-24,0.83,no
52,technician,married,tertiary,no,7,no,yes,unknown,5,may,175,1,-1,0,unknown,no,124,2023-06-28,0.81,no
