Customer_ID,Transaction_Date,Transaction_Amount,Subscription_Status
275,2024-11-09,29.1,no
276,2023-09-14,149.57,no
276,2023-09-03,89.13,no
276,2023-12-30,108.37,no
276,2023-06-12,98.77,no
276,2023-02-14,116.56,no
277,2024-08-22,4.0,no
277,2023-05-17,4.19,no
277,2023-03-04,2.86,no
278,2023-12-25,43.07,no
278,2023-03-01,37.71,no
279,2023-09-12,2.17,no
279,2024-06-27,2.63,no
279,2024-04-29,2.43,no
279,2024-03-06,2.36,no
279,2024-02-27,2.82,no
280,2023-06-04,4.82,no
280,2023-12-29,5.35,no
280,2024-04-07,5.92,no
280,2024-04-10,5.29,no
280,2023-10-29,4.0,no
281,2024-09-09,86.94,no
281,2023-02-14,66.3,no
281,2023-03-12,75.6,no
281,2023-12-04,86.45,no
281,2024-05-10,148.11,no
282,2023-12-11,28.72,no
282,2023-08-31,17.02,no
283,2024-06-20,9.98,no
283,2024-03-07,6.39,no
283,2023-07-14,7.05,no
283,2024-09-28,7.56,no
283,2024-11-10,5.84,no
284,2024-10-24,53.43,no
284,2023-07-23,68.22,no
284,2024-01-27,111.54,no
284,2024-11-13,73.59,no
285,2023-11-21,35.08,no
285,2024-04-28,44.91,no
285,2023-02-10,22.22,no
285,2023-08-12,48.12,no
285,2023-08-29,42.82,no
286,2024-12-29,54.58,no
286,2024-12-05,34.53,no
287,2023-01-05,27.97,no
287,2024-11-01,39.01,no
287,2024-05-17,46.88,no
287,2024-11-26,50.53,no
287,2024-02-10,25.56,no
288,2023-09-24,103.39,no
288,2024-12-25,132.07,no
289,2023-04-21,62.23,no
289,2023-06-20,76.96,no
289,2024-09-29,44.52,no
290,2024-05-05,8.61,no
290,2024-08-08,7.23,no
291,2023-11-15,46.37,no
291,2024-03-30,41.01,no
291,2024-03-20,57.14,no
291,2023-04-07,47.22,no
292,2023-07-31,58.62,no
292,2024-06-13,58.45,no
292,2023-07-19,24.22,no
293,2023-10-20,71.86,no
293,2023-07-15,82.49,no
293,2024-01-30,72.32,no
293,2024-10-04,69.78,no
293,2023-02-12,69.36,no
294,2023-08-19,1.72,no
294,2024-01-14,1.21,no
294,2023-03-16,1.48,no
294,2023-01-10,1.05,no
294,2023-06-22,2.62,no
295,2024-05-16,1.2,no
295,2024-02-18,0.92,no
295,2023-02-18,1.55,no
296,2023-08-14,0.32,no
296,2023-10-30,0.22,no
296,2023-10-26,0.2,no
296,2023-06-08,0.37,no
297,2024-12-09,10.71,no
297,2024-10-08,9.67,no
297,2023-08-19,7.26,no
297,2024-06-24,9.04,no
297,2023-10-20,6.95,no
298,2023-01-14,3.1,no
298,2024-08-19,3.62,no
299,2023-04-30,40.81,no
299,2023-12-01,115.76,no
299,2023-10-10,75.35,no
299,2024-01-22,86.06,no
299,2024-02-18,40.78,no
300,2024-10-03,36.35,no
300,2023-01-04,36.08,no
300,2024-02-07,59.45,no
301,2023-05-24,55.21,no
301,2024-01-05,56.4,no
301,2024-02-08,49.47,no
301,2023-01-18,77.04,no
301,2023-07-22,34.57,no
302,2024-01-14,22.36,no
302,2023-09-22,25.55,no
302,2024-03-14,29.45,no
302,2024-06-01,24.09,no
302,2024-03-12,30.53,no
303,2024-09-10,3.59,no
303,2023-12-31,4.52,no
304,2024-07-30,13.15,no
304,2023-04-30,27.31,no
305,2024-06-26,65.84,no
305,2023-10-01,107.04,no
305,2024-06-10,144.93,no
305,2024-09-23,72.89,no
305,2024-10-23,142.49,no
306,2024-09-01,30.71,no
306,2023-05-22,41.78,no
307,2024-05-25,12.17,no
307,2023-10-05,11.89,no
307,2024-05-24,9.03,no
307,2024-03-16,9.13,no
308,2024-05-18,15.53,no
308,2023-05-09,17.47,no
308,2023-03-14,12.45,no
309,2024-08-12,94.27,no
309,2023-10-28,75.52,no
309,2023-03-19,106.73,no
309,2023-03-31,95.49,no
309,2024-03-31,73.64,no
310,2024-10-21,45.95,no
310,2023-09-10,49.59,no
310,2024-06-18,31.9,no
311,2023-04-28,109.79,no
311,2023-08-17,51.52,no
311,2023-10-10,106.16,no
311,2023-03-28,95.48,no
311,2023-12-05,91.44,no
312,2024-08-25,7.06,no
312,2023-02-19,13.74,no
312,2023-07-04,11.22,no
312,2023-12-26,8.33,no
313,2024-07-08,53.17,no
313,2024-07-02,39.88,no
313,2023-10-06,33.24,no
313,2023-02-18,42.92,no
313,2024-09-20,40.54,no
314,2024-06-27,23.39,no
314,2023-12-15,11.82,no
314,2024-05-15,18.86,no
314,2023-09-10,15.36,no
314,2023-06-08,21.85,no
315,2024-10-10,86.49,no
315,2024-04-07,95.74,no
315,2024-12-11,134.88,no
316,2023-08-25,73.81,no
316,2024-01-03,69.37,no
317,2023-08-03,128.78,no
317,2024-02-20,102.27,no
318,2023-10-09,149.75,no
318,2023-01-15,51.55,no
318,2023-03-06,79.48,no
318,2024-10-08,78.44,no
319,2024-08-19,45.7,no
319,2024-01-10,65.4,no
320,2023-11-25,66.86,no
320,2024-06-29,128.04,no
321,2024-04-03,26.0,no
321,2023-12-07,53.3,no
321,2024-09-12,26.39,no
322,2023-02-23,14.27,no
322,2024-03-27,10.25,no
322,2023-06-19,13.03,no
322,2023-03-08,13.49,no
322,2023-12-31,11.25,no
323,2024-12-16,173.75,no
323,2024-08-18,300.28,no
323,2023-04-03,340.81,no
323,2024-11-14,227.32,no
324,2024-03-27,12.74,no
324,2023-07-14,11.5,no
325,2023-03-31,16.75,no
325,2023-03-26,8.19,no
326,2024-11-03,47.9,no
326,2024-09-09,64.73,no
326,2023-12-16,50.4,no
326,2024-01-26,50.34,no
326,2023-02-04,64.9,no
327,2023-10-17,71.13,no
327,2024-08-26,112.54,no
327,2023-11-19,85.86,no
327,2023-01-03,117.95,no
327,2023-03-21,59.32,no
328,2024-07-14,23.59,no
328,2024-01-28,24.7,no
328,2023-09-17,28.65,no
328,2023-12-09,15.0,no
329,2023-03-12,24.82,no
329,2024-02-25,24.88,no
330,2024-03-18,0.06,no
330,2023-12-29,0.11,no
330,2024-01-16,0.12,no
330,2023-06-30,0.15,no
331,2024-12-21,7.34,no
331,2023-12-06,5.97,no
331,2023-09-21,8.14,no
331,2024-06-27,7.46,no
332,2023-08-26,106.17,no
332,2024-02-23,136.95,no
332,2023-02-21,90.33,no
332,2024-08-20,80.5,no
333,2023-02-16,164.11,no
333,2023-04-27,190.91,no
333,2023-02-27,167.63,no
333,2023-07-28,169.55,no
334,2023-01-02,2315.37,no
334,2023-04-14,3674.31,no
334,2023-06-12,2512.57,no
335,2024-09-02,2.66,no
335,2024-11-13,2.3,no
336,2023-03-01,144.97,no
336,2024-11-15,58.42,no
336,2024-02-17,138.15,no
337,2024-12-02,7.3,no
337,2024-05-12,4.95,no
337,2023-05-04,5.89,no
338,2024-11-07,61.28,no
338,2024-09-22,125.41,no
338,2023-03-14,144.52,no
338,2023-10-09,101.8,no
339,2023-02-14,15.33,no
339,2023-03-23,17.64,no
340,2023-12-06,67.65,no
340,2024-07-20,43.38,no
340,2024-07-05,106.35,no
340,2023-09-10,48.17,no
340,2023-11-26,82.71,no
341,2023-02-23,51.37,no
341,2023-04-06,64.33,no
341,2023-02-09,62.77,no
341,2024-05-31,94.36,no
341,2024-08-30,47.06,no
342,2023-02-20,81.29,no
342,2024-01-16,140.71,no
342,2024-02-25,130.5,no
342,2024-12-25,105.32,no
342,2023-04-12,62.78,no
343,2023-11-30,78.77,no
343,2024-10-17,184.78,no
344,2024-11-24,3.93,no
344,2023-11-04,4.59,no
344,2023-08-02,3.98,no
344,2024-07-19,5.64,no
345,2024-08-27,1.74,no
345,2023-07-13,2.17,no
345,2024-05-24,1.33,no
345,2023-11-07,1.24,no
345,2024-08-03,2.52,no
346,2023-07-25,6.28,no
346,2023-11-03,4.08,no
346,2023-08-12,3.17,no
346,2023-06-17,3.01,no
347,2024-03-15,62.17,no
347,2024-01-19,118.94,no
347,2024-01-12,146.66,no
348,2023-01-03,61.94,no
348,2023-03-18,38.61,no
349,2024-11-04,48.87,no
349,2023-09-08,63.36,no
349,2023-05-17,56.0,no
350,2024-03-19,15.12,no
350,2024-07-07,23.9,no
350,2023-10-13,16.85,no
350,2024-07-08,14.54,no
351,2023-03-12,5.49,no
351,2023-09-28,6.23,no
351,2023-04-28,5.33,no
352,2023-01-20,77.96,no
352,2024-05-03,81.21,no
352,2024-01-26,42.72,no
353,2023-12-10,100.72,no
353,2023-11-11,141.55,no
353,2024-10-22,107.42,no
354,2024-07-23,3.79,no
354,2023-10-17,2.36,no
354,2024-01-04,2.58,no
354,2024-04-19,3.92,no
354,2023-08-17,1.42,no
355,2023-01-27,1.09,no
355,2024-08-08,1.66,no
355,2023-12-03,0.66,no
355,2024-05-09,1.4,no
355,2023-12-28,1.52,no
356,2023-06-23,1.91,no
356,2024-09-19,4.28,no
356,2024-11-03,3.95,no
357,2023-05-11,72.98,no
357,2023-08-07,90.6,no
357,2024-06-22,57.59,no
358,2023-09-30,30.4,no
358,2023-02-08,31.12,no
358,2024-12-12,12.86,no
359,2023-01-09,23.11,no
359,2023-10-14,52.76,no
359,2024-10-31,51.16,no
359,2024-05-25,40.23,no
359,2024-04-14,41.6,no
360,2023-12-05,20.92,no
360,2023-08-07,28.24,no
360,2024-06-08,18.9,no
360,2024-06-07,21.18,no
360,2024-03-04,14.58,no
361,2023-11-18,115.18,no
361,2023-12-28,105.62,no
361,2024-11-11,93.61,no
361,2024-04-13,82.26,no
361,2023-10-07,184.08,no
362,2024-07-04,1.0,no
362,2023-02-05,0.47,no
362,2023-05-11,0.77,no
362,2023-09-03,1.2,no
362,2023-08-15,1.1,no
363,2023-05-06,8.56,no
363,2023-07-03,8.42,no
363,2023-07-23,11.53,no
363,2024-12-27,18.79,no
364,2024-08-31,27.75,no
364,2023-09-06,23.58,no
364,2023-11-11,23.91,no
364,2024-10-12,13.94,no
365,2023-04-26,116.14,no
365,2024-08-30,111.25,no
365,2024-11-24,93.21,no
365,2024-01-25,46.69,no
365,2023-08-29,95.05,no
366,2023-03-04,15.63,no
366,2023-05-08,21.15,no
366,2024-06-14,29.51,no
366,2023-11-26,38.41,no
367,2024-02-24,0.11,no
367,2023-11-06,0.11,no
368,2023-06-11,8.99,no
368,2024-08-30,5.87,no
368,2023-12-30,8.64,no
368,2023-02-09,9.25,no
369,2023-05-09,8.86,no
369,2023-02-21,19.63,no
369,2024-09-14,12.28,no
369,2023-02-01,11.26,no
369,2024-06-06,14.21,no
370,2023-09-08,1.68,no
370,2023-02-24,2.55,no
370,2024-08-30,1.38,no
371,2024-05-11,3.81,no
371,2023-05-24,4.3,no
372,2023-03-21,180.72,no
372,2024-08-17,123.68,no
372,2023-08-19,145.59,no
372,2023-09-11,150.44,no
373,2024-08-23,17.58,no
373,2023-09-13,17.46,no
373,2024-03-07,7.78,no
373,2024-12-10,14.59,no
374,2024-12-19,17.33,no
374,2023-08-15,12.61,no
374,2024-12-28,14.02,no
374,2024-10-12,7.98,no
374,2023-01-23,19.19,no
375,2024-06-03,9.51,no
375,2023-01-18,13.17,no
375,2023-12-30,8.41,no
375,2024-06-30,12.13,no
375,2024-01-16,12.48,no
376,2024-02-29,38.25,no
376,2023-02-16,26.28,no
376,2024-08-20,47.35,no
377,2024-01-03,10.45,no
377,2023-09-03,14.61,no
377,2024-01-17,14.19,no
377,2023-03-07,14.29,no
378,2023-02-03,73.54,no
378,2023-05-08,75.94,no
378,2024-01-22,71.05,no
378,2024-03-28,125.68,no
379,2023-01-06,22.19,no
379,2023-03-01,27.85,no
380,2023-06-13,41.06,no
380,2023-11-29,96.81,no
380,2023-02-14,108.95,no
380,2024-03-30,39.23,no
380,2023-08-30,66.92,no
381,2024-06-15,30.98,no
381,2024-06-14,24.43,no
381,2023-08-18,30.0,no
382,2023-04-24,679.39,no
382,2024-08-19,1165.55,no
383,2024-02-16,43.49,no
383,2024-04-05,34.55,no
383,2024-05-05,45.62,no
383,2023-01-26,38.51,no
383,2023-07-26,23.12,no
384,2024-12-06,1.86,no
384,2024-10-10,2.86,no
384,2023-11-13,2.46,no
384,2023-07-10,2.92,no
385,2024-09-04,226.2,no
385,2023-12-08,169.91,no
385,2024-04-08,132.1,no
385,2024-06-17,234.47,no
386,2023-07-23,28.8,no
386,2023-09-17,38.09,no
387,2023-06-12,0.74,no
387,2024-04-29,0.76,no
388,2024-07-01,49.65,yes
388,2023-02-18,98.54,yes
388,2024-07-20,112.64,yes
388,2023-09-09,65.37,yes
388,2023-02-21,63.68,yes
389,2024-08-27,4.28,no
389,2024-09-14,3.63,no
389,2023-07-18,1.66,no
389,2024-05-14,2.14,no
389,2023-09-13,4.04,no
390,2023-10-22,65.54,yes
390,2023-04-29,30.31,yes
390,2024-05-17,38.27,yes
390,2024-09-22,67.77,yes
390,2023-02-17,42.44,yes
391,2024-05-20,970.05,no
391,2024-12-15,563.97,no
391,2023-08-17,443.71,no
391,2024-09-05,797.38,no
391,2023-09-04,1299.99,no
392,2024-03-15,66.25,no
392,2023-05-02,69.59,no
392,2023-06-23,34.15,no
393,2023-11-03,0.24,no
393,2024-10-16,0.58,no
394,2023-01-13,107.57,no
394,2024-03-05,100.34,no
394,2024-01-29,148.47,no
395,2023-12-07,50.5,no
395,2024-07-11,123.88,no
395,2024-02-05,81.88,no
396,2023-04-03,14.81,no
396,2024-07-06,15.98,no
396,2023-10-11,36.82,no
396,2023-05-05,35.39,no
397,2024-04-17,0.07,no
397,2023-11-13,0.06,no
398,2023-05-27,20.54,no
398,2024-01-11,24.26,no
399,2024-04-26,30.6,no
399,2023-12-31,26.89,no
400,2024-08-01,2.47,no
400,2024-10-01,1.09,no
400,2024-03-17,0.86,no
401,2024-09-05,12.64,no
401,2024-03-06,14.31,no
402,2024-07-16,1.04,no
402,2023-06-09,1.77,no
402,2023-10-13,1.74,no
402,2024-07-10,2.23,no
402,2023-03-24,2.21,no
403,2023-06-04,28.76,no
403,2023-09-28,22.69,no
404,2024-11-11,0.39,no
404,2024-07-28,0.74,no
404,2024-04-09,1.02,no
404,2024-04-21,0.85,no
405,2024-08-08,148.79,no
405,2024-05-01,83.17,no
406,2024-07-03,131.35,no
406,2024-05-30,81.62,no
406,2024-12-07,78.6,no
407,2023-04-27,186.25,no
407,2024-04-29,205.6,no
407,2024-10-06,275.41,no
407,2023-08-18,288.48,no
408,2023-05-03,32.71,no
408,2024-06-19,34.77,no
408,2024-06-16,21.17,no
408,2024-02-27,24.11,no
408,2024-11-11,19.76,no
409,2023-07-24,214.42,no
409,2023-08-10,150.38,no
409,2024-12-01,102.45,no
409,2023-05-19,124.38,no
409,2023-07-07,191.92,no
410,2023-08-30,24.87,no
410,2024-10-19,20.87,no
410,2024-01-24,23.62,no
411,2023-07-24,26.68,no
411,2023-12-31,19.69,no
412,2023-01-13,98.98,no
412,2024-07-12,107.3,no
412,2024-03-28,71.75,no
412,2024-12-08,79.86,no
412,2023-03-22,147.44,no
413,2023-03-03,21.85,no
413,2024-02-21,15.35,no
413,2024-03-17,23.09,no
414,2023-12-16,59.83,no
414,2023-07-27,129.49,no
414,2024-10-11,99.43,no
414,2024-07-05,159.07,no
415,2024-12-29,9.37,no
415,2024-06-22,9.31,no
415,2023-05-20,6.79,no
416,2024-06-12,4.19,no
416,2023-06-05,4.36,no
417,2023-07-18,118.02,no
417,2024-10-25,66.83,no
417,2024-09-09,90.62,no
418,2024-03-01,6.44,no
418,2024-06-24,7.77,no
418,2024-06-28,4.4,no
419,2024-05-09,7.37,no
419,2023-10-23,8.24,no
419,2024-07-12,8.34,no
419,2023-12-04,7.59,no
419,2023-09-25,6.41,no
420,2024-09-02,23.99,no
420,2024-07-28,23.08,no
421,2023-06-12,12.55,no
421,2024-10-13,10.17,no
421,2023-07-27,16.47,no
421,2024-01-24,10.4,no
422,2024-12-21,8.59,no
422,2024-11-08,10.03,no
422,2023-08-14,13.3,no
423,2024-11-08,82.48,no
423,2024-02-22,117.22,no
423,2023-02-03,65.92,no
423,2024-08-01,54.72,no
423,2023-02-18,76.56,no
424,2023-05-23,1.01,no
424,2023-10-22,0.75,no
424,2024-11-09,0.46,no
425,2023-04-15,38.78,no
425,2023-12-19,35.61,no
425,2024-04-03,27.69,no
425,2024-11-05,40.95,no
425,2024-08-09,30.29,no
426,2024-06-30,78.93,no
426,2024-12-13,159.7,no
426,2023-02-26,144.49,no
426,2024-01-06,140.36,no
427,2023-06-17,249.95,no
427,2023-08-21,130.96,no
427,2024-02-19,265.36,no
427,2023-02-17,236.71,no
428,2023-09-28,585.9,no
428,2023-02-02,390.83,no
429,2024-08-24,24.18,no
429,2024-10-17,23.2,no
430,2024-07-05,11.46,no
430,2024-06-05,19.06,no
430,2024-10-06,19.29,no
430,2024-12-01,10.78,no
430,2024-03-30,10.78,no
431,2023-08-07,97.17,no
431,2023-01-05,86.22,no
431,2023-02-10,215.51,no
432,2023-04-03,81.89,no
432,2023-09-14,56.83,no
432,2024-07-27,139.09,no
432,2024-10-18,80.1,no
432,2023-10-09,127.55,no
433,2023-12-19,3.54,no
433,2024-09-16,3.62,no
433,2024-06-21,5.64,no
433,2023-06-12,5.94,no
434,2024-08-18,33.17,no
434,2023-07-05,35.14,no
434,2023-05-25,22.82,no
434,2024-07-22,32.5,no
435,2024-03-24,20.76,no
435,2023-05-30,18.74,no
435,2024-03-11,14.01,no
436,2023-03-18,4.17,no
436,2023-07-19,2.29,no
437,2024-07-26,78.31,no
437,2024-10-23,62.53,no
437,2024-11-21,48.07,no
437,2024-03-27,58.16,no
438,2024-05-15,43.57,no
438,2023-12-29,29.94,no
438,2024-05-14,29.54,no
438,2024-02-28,27.27,no
439,2024-10-09,31.28,no
439,2023-02-21,30.66,no
439,2023-08-06,61.39,no
439,2023-07-06,50.96,no
439,2024-01-06,39.75,no
440,2023-09-19,8.26,no
440,2023-12-08,8.87,no
440,2023-08-04,7.84,no
441,2023-03-09,33.79,no
441,2024-10-12,24.79,no
441,2023-06-12,30.32,no
442,2023-07-19,14.97,no
442,2024-12-12,9.63,no
442,2024-03-29,20.52,no
442,2024-12-19,8.57,no
443,2024-02-06,58.28,no
443,2024-05-16,74.84,no
443,2024-04-13,134.33,no
443,2024-04-09,139.28,no
444,2024-05-28,36.44,no
444,2023-10-06,52.36,no
444,2023-04-05,54.63,no
444,2024-10-24,33.55,no
445,2023-11-22,25.87,no
445,2024-05-19,31.48,no
445,2024-06-16,17.29,no
445,2024-09-07,16.69,no
445,2023-09-13,15.12,no
446,2024-02-25,5029.79,yes
446,2024-05-21,4926.26,yes
446,2023-05-15,5387.61,yes
447,2023-03-27,126.11,no
447,2024-07-27,79.93,no
448,2024-10-08,42.97,no
448,2024-12-06,40.17,no
448,2024-03-19,38.16,no
448,2023-03-26,43.72,no
449,2024-05-15,16.35,no
449,2024-06-16,9.87,no
449,2024-02-16,15.09,no
449,2023-02-07,6.71,no
449,2023-07-05,8.75,no
450,2024-01-31,51.46,no
450,2024-12-02,112.5,no
451,2024-10-22,5.89,no
451,2023-01-10,3.84,no
451,2024-12-07,8.95,no
452,2023-05-06,0.24,no
452,2024-05-13,0.26,no
452,2023-06-24,0.14,no
453,2024-12-13,13.72,no
453,2024-01-09,27.87,no
454,2023-04-04,31.15,no
454,2023-11-17,18.99,no
454,2024-06-29,14.33,no
454,2024-06-09,38.9,no
454,2024-03-02,27.2,no
455,2024-01-24,27.6,no
455,2023-07-24,35.55,no
456,2024-07-13,111.11,no
456,2023-04-25,105.99,no
456,2024-10-16,110.68,no
456,2023-09-18,86.7,no
457,2023-07-25,0.08,yes
457,2024-04-01,0.07,yes
457,2024-06-05,0.13,yes
457,2023-07-01,0.13,yes
458,2023-04-03,133.28,no
458,2023-05-03,147.84,no
458,2024-07-08,109.99,no
458,2024-12-14,111.62,no
458,2023-10-25,64.13,no
459,2023-07-22,6.7,no
459,2024-11-19,12.88,no
460,2024-06-05,68.18,no
460,2023-12-21,63.88,no
460,2023-02-06,135.47,no
460,2024-08-16,138.11,no
460,2024-09-23,126.94,no
461,2024-10-11,136.35,no
461,2023-05-06,138.48,no
461,2023-06-26,64.25,no
462,2024-10-22,60.43,no
462,2024-10-10,142.07,no
462,2023-10-01,98.07,no
463,2024-09-26,38.21,no
463,2023-01-17,27.62,no
463,2023-12-31,56.45,no
463,2023-07-16,24.27,no
463,2024-04-17,41.02,no
464,2023-12-02,7.2,no
464,2023-12-05,4.59,no
464,2023-04-16,6.72,no
465,2023-09-06,228.68,no
465,2023-09-24,245.63,no
465,2023-05-13,122.71,no
465,2024-11-11,207.57,no
465,2023-01-09,134.33,no
466,2024-10-17,1.25,no
466,2024-05-28,2.97,no
466,2024-11-08,2.56,no
467,2024-02-12,5.14,no
467,2023-07-05,5.99,no
468,2023-04-07,5.59,no
468,2023-02-11,5.11,no
468,2023-09-28,3.01,no
468,2023-05-13,3.96,no
468,2023-10-09,4.37,no
469,2024-12-28,41.03,no
469,2023-12-03,41.33,no
470,2024-01-31,46.74,no
470,2024-07-16,47.01,no
470,2023-05-07,35.07,no
470,2023-09-18,40.53,no
470,2023-01-20,23.51,no
471,2024-01-03,15.34,no
471,2024-02-22,8.11,no
471,2023-05-22,9.78,no
471,2023-07-27,14.63,no
472,2024-11-13,111.61,no
472,2024-05-25,108.64,no
472,2023-10-05,118.12,no
472,2024-04-01,115.77,no
473,2024-11-12,111.65,no
473,2024-10-26,100.44,no
474,2023-03-16,108.27,yes
474,2023-07-06,120.25,yes
475,2023-09-12,72.96,no
475,2023-11-14,90.07,no
475,2023-07-29,86.0,no
475,2024-08-30,75.32,no
475,2024-04-05,85.64,no
476,2024-01-30,101.94,no
476,2023-09-16,143.52,no
476,2023-08-20,122.33,no
476,2024-02-26,112.31,no
477,2024-04-12,28.97,no
477,2024-04-01,23.08,no
477,2024-01-15,38.13,no
477,2024-09-02,23.51,no
477,2023-04-16,39.84,no
478,2024-05-24,10.54,no
478,2023-08-30,11.11,no
479,2024-08-18,219.45,no
479,2023-06-08,258.16,no
479,2023-03-11,173.2,no
480,2023-04-30,144.29,no
480,2024-09-10,143.93,no
480,2023-01-22,67.93,no
480,2024-04-05,129.84,no
481,2023-04-05,77.43,no
481,2023-10-14,44.03,no
481,2023-01-22,54.25,no
481,2023-09-03,128.51,no
481,2023-07-19,119.88,no
482,2024-06-06,42.41,no
482,2024-01-01,81.97,no
482,2023-08-01,55.89,no
482,2023-05-25,57.22,no
483,2024-09-03,91.85,no
483,2024-01-16,92.21,no
483,2024-11-29,66.78,no
483,2024-05-08,104.68,no
484,2023-04-21,17.19,no
484,2023-11-13,22.04,no
485,2023-05-25,125.05,no
485,2023-05-04,117.2,no
485,2023-01-18,60.09,no
485,2023-07-25,89.21,no
486,2024-08-28,5.68,no
486,2024-01-07,6.15,no
486,2023-03-05,7.47,no
487,2024-01-24,147.62,no
487,2024-10-21,69.82,no
488,2023-11-27,12.92,no
488,2024-07-09,13.88,no
488,2024-05-30,19.88,no
489,2023-11-04,129.49,no
489,2023-11-23,126.22,no
490,2023-08-19,53.32,no
490,2024-02-16,132.02,no
490,2023-01-16,64.68,no
490,2024-04-10,133.31,no
490,2023-11-12,145.29,no
491,2023-06-25,0.13,no
491,2023-07-11,0.05,no
491,2024-09-10,0.08,no
491,2023-01-17,0.12,no
492,2024-03-22,77.14,no
492,2024-01-29,115.08,no
493,2023-10-14,448.73,no
493,2023-03-27,274.85,no
494,2023-07-30,73.61,no
494,2024-03-05,83.0,no
495,2024-12-23,76.7,no
495,2024-03-20,107.74,no
495,2024-10-02,113.76,no
496,2023-09-05,6.24,no
496,2023-04-22,5.35,no
497,2023-10-10,2.49,no
497,2024-12-05,5.11,no
497,2024-10-15,5.68,no
497,2023-05-22,4.9,no
498,2024-02-29,137.63,no
498,2024-05-07,104.08,no
498,2023-12-24,126.5,no
498,2023-02-06,116.54,no
498,2023-04-25,104.17,no
499,2023-06-26,1.32,no
499,2023-10-08,2.22,no
499,2023-02-02,2.5,no
499,2023-07-21,1.96,no
499,2024-08-07,1.54,no
500,2023-03-07,24.49,no
500,2023-07-13,16.22,no
500,2023-02-08,14.93,no
500,2024-01-25,15.91,no
501,2023-06-08,123.3,no
501,2023-01-14,79.57,no
501,2024-06-21,141.53,no
501,2023-05-03,138.11,no
501,2024-12-07,126.86,no
502,2024-06-14,25.69,no
502,2023-04-17,18.36,no
502,2024-12-11,26.05,no
503,2023-03-11,1.1,no
503,2024-01-20,1.08,no
503,2023-05-13,0.67,no
503,2024-09-16,1.13,no
504,2024-12-17,60.51,no
504,2023-03-09,71.56,no
504,2024-09-24,55.13,no
505,2023-12-02,80.57,no
505,2023-04-09,89.27,no
506,2024-05-06,124.96,no
506,2024-02-24,61.36,no
506,2023-07-14,82.43,no
506,2023-03-13,58.75,no
507,2024-11-16,2.88,no
507,2024-01-14,5.93,no
507,2024-02-16,6.52,no
507,2024-11-05,3.36,no
508,2023-08-29,1.28,no
508,2024-08-30,1.35,no
509,2023-01-21,63.28,no
509,2023-04-08,51.56,no
509,2023-02-21,40.15,no
509,2023-05-08,70.31,no
510,2024-06-20,330.9,no
510,2023-01-31,713.96,no
510,2023-09-11,586.06,no
510,2024-06-10,597.08,no
511,2024-11-07,69.81,no
511,2023-06-04,30.84,no
511,2023-07-02,38.51,no
512,2024-02-24,36.45,yes
512,2024-09-20,32.62,yes
512,2024-02-18,20.44,yes
512,2024-05-18,23.81,yes
512,2023-09-25,31.75,yes
513,2024-11-19,57.45,no
513,2023-08-11,135.09,no
514,2023-11-28,122.86,no
514,2024-10-08,205.65,no
514,2024-06-04,87.35,no
515,2024-03-19,22.03,no
515,2023-11-20,17.85,no
515,2023-12-30,13.58,no
516,2023-04-22,5.8,no
516,2024-10-31,5.64,no
517,2023-05-29,17.42,no
517,2023-12-25,11.34,no
517,2023-02-13,9.23,no
517,2024-03-03,10.27,no
518,2024-04-30,0.86,no
518,2023-07-13,0.86,no
518,2023-10-19,1.18,no
518,2024-07-16,1.15,no
518,2023-05-03,1.4,no
519,2023-09-22,106.38,no
519,2023-04-03,71.68,no
520,2023-09-30,193.0,no
520,2024-03-11,98.07,no
520,2024-07-13,167.97,no
520,2024-01-22,208.42,no
521,2023-12-25,76.36,no
521,2024-10-07,87.09,no
521,2023-12-17,40.49,no
521,2023-11-03,102.51,no
521,2024-10-23,108.41,no
522,2024-08-13,66.42,no
522,2023-05-22,24.9,no
522,2023-07-21,55.42,no
522,2023-09-29,61.85,no
522,2023-04-24,42.49,no
523,2023-01-25,71.22,no
523,2023-05-30,143.68,no
524,2023-09-18,9.42,no
524,2023-12-10,14.22,no
524,2023-03-29,12.82,no
525,2024-11-23,159.92,no
525,2024-08-01,166.29,no
525,2024-08-09,102.3,no
525,2024-09-09,198.23,no
525,2023-10-03,128.58,no
526,2023-11-23,52.38,no
526,2024-12-24,68.98,no
526,2024-06-01,66.17,no
526,2024-03-11,70.74,no
526,2024-04-27,65.81,no
527,2023-12-26,40.01,no
527,2024-08-29,61.9,no
528,2023-11-03,42.74,no
528,2024-05-30,53.27,no
529,2023-04-16,9.2,no
529,2024-04-19,10.18,no
529,2023-12-09,10.57,no
529,2023-07-27,11.96,no
530,2023-03-30,11.09,no
530,2024-11-24,31.77,no
531,2023-06-30,12.08,no
531,2023-09-23,12.69,no
531,2024-05-08,29.12,no
532,2023-02-09,50.59,no
532,2024-11-06,49.42,no
532,2024-04-30,68.58,no
532,2023-12-15,61.32,no
532,2024-04-26,57.65,no
533,2024-12-06,567.83,no
533,2023-09-24,540.96,no
533,2024-07-22,293.76,no
533,2023-02-05,374.42,no
533,2024-02-01,263.1,no
534,2024-01-30,137.05,no
534,2024-08-08,155.59,no
534,2023-03-10,95.1,no
534,2023-05-13,101.63,no
534,2024-12-17,157.77,no
535,2023-04-09,87.41,no
535,2023-02-12,89.4,no
536,2023-03-30,11.56,no
